Flt ID,Flt Dt (Z),A/C Type,STD,Dep Arp,STA,Arv Arp
XX8006,28-Apr-17,75X,2330/28,JFK,0700/29,ORY
XX284,28-Apr-17,74S,2335/28,SFO,1000/29,LHR
XX2158,28-Apr-17,77C,2335/28,UVF,0755/29,LGW
XX252,28-Apr-17,77J,2350/28,GCM,0120/29,NAS
XX008,28-Apr-17,77G,2350/28,HND,1210/29,LHR
XX2038,28-Apr-17,77D,2355/28,MCO,0825/29,LGW
XX036,29-Apr-17,78B,0001/29,MAA,1050/29,LHR
XX270,29-Apr-17,74V,0010/29,LAS,1010/29,LHR
XX116,29-Apr-17,74S,0020/29,JFK,0730/29,LHR
XX208,29-Apr-17,38A,0040/29,MIA,0920/29,LHR
XX2156,28-Apr-17,77D,0045/29,ANU,0840/29,LGW
XX172,29-Apr-17,74S,0045/29,JFK,0750/29,LHR
XX248,29-Apr-17,77Z,0045/29,GIG,1205/29,LHR
XX2238,29-Apr-17,77K,0100/29,LIM,1320/29,LGW
XX196,29-Apr-17,77Z,0125/29,IAH,1045/29,LHR
XX228,29-Apr-17,78B,0125/29,BWI,0835/29,LHR
XX118,29-Apr-17,77J,0130/29,BLR,1210/29,LHR
XX114,29-Apr-17,77Y,0130/29,JFK,0835/29,LHR
XX218,29-Apr-17,74V,0130/29,DEN,1030/29,LHR
XX094,29-Apr-17,78B,0135/29,YUL,0805/29,LHR
XX202,29-Apr-17,74S,0135/29,BOS,0810/29,LHR
XX018,29-Apr-17,78B,0135/29,ICN,1330/29,LHR
XX188,29-Apr-17,789,0135/29,EWR,0825/29,LHR
XX276,29-Apr-17,78B,0145/29,HYD,1210/29,LHR
XX296,29-Apr-17,74S,0150/29,ORD,0935/29,LHR
XX098,29-Apr-17,77Y,0150/29,YYZ,0855/29,LHR
XX2272,29-Apr-17,77C,0200/29,JFK,0900/29,LGW
XX048,29-Apr-17,74S,0215/29,SEA,1125/29,LHR
XX224,29-Apr-17,78B,0215/29,MSY,1055/29,LHR
XX292,29-Apr-17,74S,0220/29,IAD,0930/29,LHR
XX226,29-Apr-17,77G,0220/29,ATL,1030/29,LHR
XX252,28-Apr-17,77J,0230/29,NAS,1100/29,LHR
XX286,29-Apr-17,38A,0230/29,SFO,1255/29,LHR
XX288,29-Apr-17,74V,0240/29,PHX,1235/29,LHR
XX242,29-Apr-17,74V,0240/29,MEX,1310/29,LHR
XX214,29-Apr-17,77G,0240/29,BOS,0910/29,LHR
XX236,29-Apr-17,32J,0245/29,DME,0655/29,LHR
XX182,29-Apr-17,74V,0255/29,JFK,1000/29,LHR
XX168,29-Apr-17,77Z,0300/29,PVG,1530/29,LHR
XX278,29-Apr-17,789,0305/29,SJC,1320/29,LHR
XX038,29-Apr-17,77G,0315/29,PEK,1430/29,LHR
XX272,29-Apr-17,77G,0340/29,SAN,1420/29,LHR
XX084,29-Apr-17,74V,0355/29,YVR,1315/29,LHR
XX006,29-Apr-17,789,0355/29,NRT,1630/29,LHR
XX080,29-Apr-17,77Y,0405/29,MCT,1220/29,LHR
XX152,29-Apr-17,77J,0405/29,IKA,1020/29,LHR
XX102,29-Apr-17,789,0420/29,YYC,1300/29,LHR
XX274,29-Apr-17,74V,0430/29,LAS,1430/29,LHR
XX268,29-Apr-17,38A,0435/29,LAX,1505/29,LHR
XX146,29-Apr-17,32J,0435/29,AMM,1015/29,LHR
XX010,29-Apr-17,77J,0440/29,BKK,1720/29,LHR
XX795,29-Apr-17,32A,0445/29,HEL,0800/29,LHR
XX166,29-Apr-17,77X,0445/29,TLV,1010/29,LHR
XX016,29-Apr-17,77G,0450/29,SYD,1305/29,SIN
XX853,29-Apr-17,32A,0450/29,PRG,0700/29,LHR
XX365,29-Apr-17,32A,0450/29,LYS,0635/29,LHR
XX751,29-Apr-17,319,0450/29,BSL,0635/29,LHR
XX256,29-Apr-17,789,0450/29,DEL,1420/29,LHR
XX971,29-Apr-17,32A,0500/29,HAJ,0645/29,LHR
XX1321,29-Apr-17,32A,0505/29,NCL,0625/29,LHR
XX963,29-Apr-17,321,0505/29,HAM,0645/29,LHR
XX631,29-Apr-17,32A,0505/29,ATH,0905/29,LHR
XX981,29-Apr-17,32A,0505/29,TXL,0710/29,LHR
XX389,29-Apr-17,319,0505/29,BRU,0620/29,LHR
XX477,29-Apr-17,32A,0510/29,BCN,0735/29,LHR
XX709,29-Apr-17,319,0510/29,ZRH,0705/29,LHR
XX472,29-Apr-17,32A,0515/29,LHR,0720/29,BCN
XX803,29-Apr-17,319,0520/29,GOT,0735/29,LHR
XX811,29-Apr-17,32Z,0520/29,CPH,0735/29,LHR
XX456,29-Apr-17,767,0520/29,LHR,0740/29,MAD
XX901,29-Apr-17,319,0520/29,FRA,0715/29,LHR
XX108,29-Apr-17,77Y,0520/29,DXB,1315/29,LHR
XX935,29-Apr-17,32A,0520/29,DUS,0650/29,LHR
XX947,29-Apr-17,319,0520/29,MUC,0730/29,LHR
XX156,29-Apr-17,74S,0520/29,KWI,1215/29,LHR
XX561,29-Apr-17,32A,0525/29,LIN,0730/29,LHR
XX723,29-Apr-17,32A,0525/29,GVA,0710/29,LHR
XX303,29-Apr-17,319,0525/29,CDG,0645/29,LHR
XX885,29-Apr-17,321,0525/29,OTP,0900/29,LHR
XX865,29-Apr-17,32A,0530/29,BUD,0815/29,LHR
XX132,29-Apr-17,789,0530/29,JED,1210/29,LHR
XX2630,29-Apr-17,31N,0530/29,LGW,0805/29,ALC
XX388,29-Apr-17,319,0535/29,LHR,0650/29,BRU
XX812,29-Apr-17,319,0535/29,LHR,0725/29,CPH
XX2931,29-Apr-17,31N,0540/29,EDI,0715/29,LGW
XX428,29-Apr-17,321,0540/29,LHR,0705/29,AMS
XX2706,29-Apr-17,32E,0540/29,LGW,0745/29,BCN
XX832,29-Apr-17,321,0540/29,LHR,0705/29,DUB
XX2606,29-Apr-17,31N,0540/29,LGW,0825/29,NAP
XX341,29-Apr-17,32Z,0545/29,NCE,0800/29,LHR
XX1427,29-Apr-17,32A,0545/29,BHD,0715/29,LHR
XX761,29-Apr-17,319,0545/29,OSL,0815/29,LHR
XX599,29-Apr-17,321,0545/29,VCE,0810/29,LHR
XX148,29-Apr-17,32J,0545/29,BEY,1105/29,LHR
XX2953,29-Apr-17,32E,0545/29,GLA,0720/29,LGW
XX771,29-Apr-17,319,0545/29,ARN,0830/29,LHR
XX2712,29-Apr-17,31N,0545/29,LGW,0850/29,AGP
XX724,29-Apr-17,319,0545/29,LHR,0720/29,GVA
XX122,29-Apr-17,77X,0545/29,DOH,1305/29,LHR
XX2678,29-Apr-17,31N,0550/29,LGW,0835/29,DBV
XX675,29-Apr-17,32A,0550/29,IST,1005/29,LHR
XX699,29-Apr-17,32A,0550/29,VIE,0820/29,LHR
XX710,29-Apr-17,319,0555/29,LHR,0740/29,ZRH
XX638,29-Apr-17,32A,0555/29,LHR,0940/29,ATH
XX948,29-Apr-17,32A,0555/29,LHR,0745/29,MUC
XX1435,29-Apr-17,32A,0555/29,EDI,0735/29,LHR
XX552,29-Apr-17,767,0600/29,LHR,0835/29,FCO
XX1385,29-Apr-17,32A,0600/29,MAN,0710/29,LHR
XX551,29-Apr-17,32A,0600/29,FCO,0850/29,LHR
XX154,29-Apr-17,78B,0600/29,CAI,1110/29,LHR
XX678,29-Apr-17,32A,0600/29,LHR,0955/29,IST
XX423,29-Apr-17,321,0600/29,AMS,0715/29,LHR
XX902,29-Apr-17,767,0605/29,LHR,0740/29,FRA
XX332,29-Apr-17,319,0605/29,LHR,0730/29,ORY
XX2767,29-Apr-17,31N,0605/29,JER,0710/29,LGW
XX2642,29-Apr-17,32E,0605/29,LGW,0925/29,SKG
XX331,29-Apr-17,319,0605/29,ORY,0730/29,LHR
XX2768,29-Apr-17,31N,0610/29,LGW,0715/29,JER
XX964,29-Apr-17,319,0610/29,LHR,0745/29,HAM
XX1414,29-Apr-17,319,0610/29,LHR,0730/29,BHD
XX664,29-Apr-17,32A,0615/29,LHR,1050/29,LCA
XX304,29-Apr-17,32A,0615/29,LHR,0735/29,CDG
XX499,29-Apr-17,32A,0615/29,LIS,0900/29,LHR
XX790,29-Apr-17,319,0620/29,LHR,0815/29,GOT
XX366,29-Apr-17,32A,0620/29,LHR,0815/29,MRS
XX776,29-Apr-17,321,0620/29,LHR,0850/29,ARN
XX458,29-Apr-17,77Y,0620/29,LHR,0850/29,MAD
XX2758,29-Apr-17,31N,0620/29,LGW,0740/29,AMS
XX543,29-Apr-17,319,0620/29,BLQ,0840/29,LHR
XX846,29-Apr-17,32A,0625/29,LHR,0850/29,WAW
XX2600,29-Apr-17,31G,0625/29,LGW,0840/29,PSA
XX416,29-Apr-17,32A,0625/29,LHR,0745/29,LUX
XX831,29-Apr-17,319,0630/29,DUB,0810/29,LHR
XX377,29-Apr-17,32A,0630/29,TLS,0830/29,LHR
XX500,29-Apr-17,32A,0630/29,LHR,0915/29,LIS
XX2582,29-Apr-17,32G,0630/29,LGW,0850/29,VCE
XX854,29-Apr-17,32A,0635/29,LHR,0835/29,PRG
XX564,29-Apr-17,319,0635/29,LHR,0835/29,LIN
XX936,29-Apr-17,32C,0635/29,LHR,0755/29,DUS
XX2616,29-Apr-17,32M,0640/29,LGW,0925/29,CAG
XX372,29-Apr-17,319,0640/29,LHR,0830/29,TLS
XX478,29-Apr-17,32A,0640/29,LHR,0850/29,BCN
XX1491,29-Apr-17,32A,0645/29,GLA,0815/29,LHR
XX804,29-Apr-17,319,0645/29,LHR,0825/29,BLL
XX762,29-Apr-17,319,0645/29,LHR,0855/29,OSL
XX572,29-Apr-17,319,0650/29,LHR,0850/29,MXP
XX684,29-Apr-17,32A,0650/29,LHR,0855/29,INN
XX342,29-Apr-17,321,0650/29,LHR,0855/29,NCE
XX2644,29-Apr-17,32U,0650/29,LGW,1005/29,MLA
XX696,29-Apr-17,32A,0655/29,LHR,0910/29,VIE
XX1340,29-Apr-17,319,0655/29,LHR,0755/29,LBA
XX918,29-Apr-17,319,0655/29,LHR,0835/29,STR
XX976,29-Apr-17,319,0700/29,LHR,0830/29,HAJ
XX2596,29-Apr-17,31N,0700/29,LGW,0915/29,VRN
XX1370,29-Apr-17,32A,0700/29,LHR,0800/29,MAN
XX890,29-Apr-17,32A,0700/29,LHR,1010/29,SOF
XX1461,29-Apr-17,321,0700/29,EDI,0830/29,LHR
XX082,29-Apr-17,77Y,0705/29,ABV,1340/29,LHR
XX165,29-Apr-17,789,0710/29,LHR,1200/29,TLV
XX2694,29-Apr-17,32E,0710/29,LGW,1005/29,FAO
XX848,29-Apr-17,32A,0715/29,LHR,0935/29,ZAG
XX1303,29-Apr-17,32A,0715/29,ABZ,0855/29,LHR
XX540,29-Apr-17,319,0715/29,LHR,0925/29,BLQ
XX430,29-Apr-17,321,0720/29,LHR,0840/29,AMS
XX882,29-Apr-17,32A,0720/29,LHR,1035/29,KBP
XX726,29-Apr-17,319,0720/29,LHR,0900/29,GVA
XX1474,29-Apr-17,32J,0720/29,LHR,0850/29,GLA
XX2590,29-Apr-17,32M,0720/29,LGW,1015/29,BRI
XX392,29-Apr-17,319,0725/29,LHR,0835/29,BRU
XX760,29-Apr-17,319,0725/29,LHR,0930/29,BGO
XX2680,29-Apr-17,31N,0730/29,LGW,1015/29,DBV
XX548,29-Apr-17,32A,0730/29,LHR,1000/29,FCO
XX117,29-Apr-17,74S,0730/29,LHR,1510/29,JFK
XX752,29-Apr-17,319,0735/29,LHR,0910/29,BSL
XX466,29-Apr-17,32A,0735/29,LHR,0930/29,BIO
XX1439,29-Apr-17,767,0735/29,EDI,0910/29,LHR
XX198,29-Apr-17,77G,0740/29,BOM,1725/29,LHR
XX1326,29-Apr-17,321,0740/29,LHR,0855/29,NCL
XX2936,29-Apr-17,32E,0740/29,LGW,0905/29,EDI
XX233,29-Apr-17,77Y,0745/29,LHR,1135/29,DME
XX1477,29-Apr-17,32A,0745/29,GLA,0920/29,LHR
XX640,29-Apr-17,32A,0745/29,LHR,1125/29,ATH
XX982,29-Apr-17,32A,0745/29,LHR,0935/29,TXL
XX391,29-Apr-17,319,0745/29,BRU,0905/29,LHR
XX866,29-Apr-17,32A,0750/29,LHR,1020/29,BUD
XX1306,29-Apr-17,319,0750/29,LHR,0925/29,ABZ
XX833,29-Apr-17,321,0755/29,DUB,0925/29,LHR
XX578,29-Apr-17,321,0755/29,LHR,1005/29,VCE
XX828,29-Apr-17,32A,0800/29,LHR,0925/29,DUB
XX950,29-Apr-17,32A,0800/29,LHR,0955/29,MUC
XX9260T,29-Apr-17,32A,0800/29,LHR,0920/29,CHR
XX2237,29-Apr-17,77K,0800/29,LGW,1915/29,SJO
XX2769,29-Apr-17,31N,0805/29,JER,0910/29,LGW
XX1423,29-Apr-17,319,0810/29,BHD,0935/29,LHR
XX725,29-Apr-17,319,0810/29,GVA,1000/29,LHR
XX813,29-Apr-17,319,0810/29,CPH,1015/29,LHR
XX473,29-Apr-17,32A,0810/29,BCN,1035/29,LHR
XX2780,29-Apr-17,32E,0810/29,LGW,1210/29,FNC
XX1438,29-Apr-17,321,0815/29,LHR,0940/29,EDI
XX2622,29-Apr-17,31N,0815/29,LGW,1030/29,NCE
XX429,29-Apr-17,321,0815/29,AMS,0940/29,LHR
XX333,29-Apr-17,319,0820/29,ORY,0945/29,LHR
XX878,29-Apr-17,32A,0820/29,LHR,1135/29,LED
XX053,29-Apr-17,77Y,0820/29,LHR,1815/29,SEA
XX2714,29-Apr-17,32M,0820/29,LGW,1125/29,AGP
XX576,29-Apr-17,319,0820/29,LHR,1020/29,LIN
XX711,29-Apr-17,319,0820/29,ZRH,1015/29,LHR
XX712,29-Apr-17,319,0825/29,LHR,1020/29,ZRH
XX2759,29-Apr-17,31N,0825/29,AMS,0940/29,LGW
XX728,29-Apr-17,319,0825/29,LHR,1010/29,GVA
XX949,29-Apr-17,32A,0830/29,MUC,1035/29,LHR
XX1341,29-Apr-17,319,0830/29,LBA,0945/29,LHR
XX307,29-Apr-17,32A,0830/29,CDG,0955/29,LHR
XX2688,29-Apr-17,31N,0830/29,LGW,1035/29,GOA
XX965,29-Apr-17,319,0835/29,HAM,1025/29,LHR
XX9138C,29-Apr-17,32A,0835/29,LHR,1105/29,OLB
XX417,29-Apr-17,32A,0835/29,LUX,1005/29,LHR
XX484,29-Apr-17,32A,0835/29,LHR,1045/29,BCN
XX2707,29-Apr-17,32E,0835/29,BCN,1055/29,LGW
XX217,29-Apr-17,74S,0840/29,LHR,1645/29,IAD
XX346,29-Apr-17,767,0840/29,LHR,1045/29,NCE
XX1389,29-Apr-17,32A,0840/29,MAN,0950/29,LHR
XX175,29-Apr-17,74S,0840/29,LHR,1625/29,JFK
XX937,29-Apr-17,32C,0850/29,DUS,1025/29,LHR
XX1468,29-Apr-17,319,0850/29,LHR,1030/29,INV
XX862,29-Apr-17,32A,0850/29,LHR,1055/29,PRG
XX283,29-Apr-17,38A,0850/29,LHR,2005/29,LAX
XX2631,29-Apr-17,31N,0855/29,ALC,1140/29,LGW
XX814,29-Apr-17,319,0855/29,LHR,1055/29,CPH
XX195,29-Apr-17,77Z,0855/29,LHR,1915/29,IAH
XX1476,29-Apr-17,32A,0855/29,LHR,1025/29,GLA
XX903,29-Apr-17,767,0855/29,FRA,1045/29,LHR
XX457,29-Apr-17,767,0855/29,MAD,1115/29,LHR
XX2159,29-Apr-17,77C,0900/29,LGW,1745/29,UVF
XX700,29-Apr-17,32A,0905/29,LHR,1125/29,VIE
XX791,29-Apr-17,319,0905/29,GOT,1120/29,LHR
XX1386,29-Apr-17,32A,0905/29,LHR,1010/29,MAN
XX2607,29-Apr-17,31N,0910/29,NAP,1200/29,LGW
XX367,29-Apr-17,32A,0910/29,MRS,1115/29,LHR
XX805,29-Apr-17,319,0910/29,BLL,1105/29,LHR
XX1436,29-Apr-17,32Z,0915/29,LHR,1045/29,EDI
XX373,29-Apr-17,319,0915/29,TLS,1115/29,LHR
XX139,29-Apr-17,789,0915/29,LHR,1815/29,BOM
XX919,29-Apr-17,319,0920/29,STR,1110/29,LHR
XX2279,29-Apr-17,77K,0920/29,LGW,2015/29,OAK
XX855,29-Apr-17,32A,0920/29,PRG,1130/29,LHR
XX676,29-Apr-17,32A,0920/29,LHR,1325/29,IST
XX977,29-Apr-17,319,0920/29,HAJ,1100/29,LHR
XX565,29-Apr-17,319,0925/29,LIN,1130/29,LHR
XX962,29-Apr-17,319,0925/29,LHR,1105/29,HAM
XX393,29-Apr-17,319,0925/29,BRU,1040/29,LHR
XX143,29-Apr-17,789,0925/29,LHR,1755/29,DEL
XX574,29-Apr-17,319,0925/29,LHR,1125/29,LIN
XX2157,29-Apr-17,77D,0930/29,LGW,1800/29,ANU
XX065,29-Apr-17,74V,0930/29,LHR,1800/29,NBO
XX2601,29-Apr-17,31G,0930/29,PSA,1145/29,LGW
XX2679,29-Apr-17,31N,0930/29,DBV,1225/29,LGW
XX431,29-Apr-17,321,0935/29,AMS,1055/29,LHR
XX479,29-Apr-17,32A,0935/29,BCN,1200/29,LHR
XX763,29-Apr-17,319,0935/29,OSL,1205/29,LHR
XX185,29-Apr-17,77Y,0935/29,LHR,1720/29,EWR
XX2713,29-Apr-17,31N,0935/29,AGP,1230/29,LGW
XX2583,29-Apr-17,32G,0935/29,VCE,1150/29,LGW
XX1479,29-Apr-17,32J,0935/29,GLA,1110/29,LHR
XX834,29-Apr-17,319,0935/29,LHR,1105/29,DUB
XX777,29-Apr-17,321,0935/29,ARN,1220/29,LHR
XX207,29-Apr-17,74V,0940/29,LHR,1900/29,MIA
XX492,29-Apr-17,32A,0940/29,LHR,1235/29,GIB
XX1327,29-Apr-17,321,0940/29,NCL,1100/29,LHR
XX546,29-Apr-17,321,0945/29,LHR,1215/29,FCO
XX308,29-Apr-17,32Z,0945/29,LHR,1105/29,CDG
XX573,29-Apr-17,319,0945/29,MXP,1150/29,LHR
XX847,29-Apr-17,32A,0945/29,WAW,1230/29,LHR
XX553,29-Apr-17,767,0945/29,FCO,1235/29,LHR
XX938,29-Apr-17,319,0945/29,LHR,1110/29,DUS
XX685,29-Apr-17,32A,0945/29,INN,1150/29,LHR
XX343,29-Apr-17,321,0950/29,NCE,1205/29,LHR
XX992,29-Apr-17,32A,0950/29,LHR,1140/29,TXL
XX474,29-Apr-17,32A,0950/29,LHR,1200/29,BCN
XX295,29-Apr-17,74V,0950/29,LHR,1825/29,ORD
XX753,29-Apr-17,319,0950/29,BSL,1135/29,LHR
XX727,29-Apr-17,319,0955/29,GVA,1140/29,LHR
XX697,29-Apr-17,32A,0955/29,VIE,1225/29,LHR
XX235,29-Apr-17,32J,0955/29,LHR,1350/29,DME
XX904,29-Apr-17,319,1000/29,LHR,1145/29,FRA
XX886,29-Apr-17,321,1000/29,LHR,1320/29,OTP
XX2597,29-Apr-17,31N,1000/29,VRN,1205/29,LGW
XX2760,29-Apr-17,31N,1000/29,LGW,1120/29,AMS
XX2937,29-Apr-17,32E,1005/29,EDI,1140/29,LGW
XX1307,29-Apr-17,319,1005/29,ABZ,1145/29,LHR
XX827,29-Apr-17,32A,1005/29,DUB,1135/29,LHR
XX501,29-Apr-17,32A,1010/29,LIS,1300/29,LHR
XX2643,29-Apr-17,32E,1010/29,SKG,1335/29,LGW
XX213,29-Apr-17,74V,1015/29,LHR,1730/29,BOS
XX452,29-Apr-17,321,1015/29,LHR,1245/29,IBZ
XX644,29-Apr-17,32A,1015/29,LHR,1400/29,KLX
XX2617,29-Apr-17,32M,1015/29,CAG,1300/29,LGW
XX9256P,29-Apr-17,318,1015/29,LCY,1140/29,GLA
XX778,29-Apr-17,321,1020/29,LHR,1255/29,ARN
XX759,29-Apr-17,319,1020/29,BGO,1230/29,LHR
XX2037,29-Apr-17,77D,1020/29,LGW,1935/29,MCO
XX173,29-Apr-17,74S,1020/29,LHR,1805/29,JFK
XX467,29-Apr-17,32A,1020/29,BIO,1215/29,LHR
XX541,29-Apr-17,319,1020/29,BLQ,1240/29,LHR
XX2552,29-Apr-17,32E,1020/29,LGW,1430/29,HER
XX459,29-Apr-17,77Y,1020/29,MAD,1250/29,LHR
XX1443,29-Apr-17,321,1025/29,EDI,1200/29,LHR
XX2155,29-Apr-17,77C,1025/29,LGW,1905/29,BGI
XX983,29-Apr-17,32A,1025/29,TXL,1230/29,LHR
XX1430,29-Apr-17,319,1025/29,LHR,1150/29,BHD
XX285,29-Apr-17,74S,1025/29,LHR,2120/29,SFO
XX794,29-Apr-17,32A,1025/29,LHR,1320/29,HEL
XX639,29-Apr-17,32A,1030/29,ATH,1435/29,LHR
XX344,29-Apr-17,32A,1030/29,LHR,1235/29,NCE
XX849,29-Apr-17,32A,1030/29,ZAG,1300/29,LHR
XX075,29-Apr-17,77Y,1030/29,LHR,1655/29,LOS
XX2586,29-Apr-17,31N,1030/29,LGW,1240/29,VCE
XX730,29-Apr-17,319,1035/29,LHR,1220/29,GVA
XX2167,29-Apr-17,77D,1035/29,LGW,2000/29,TPA
XX830,29-Apr-17,321,1035/29,LHR,1200/29,DUB
XX007,29-Apr-17,77G,1040/29,LHR,2215/29,HND
XX1442,29-Apr-17,32A,1040/29,LHR,1205/29,EDI
XX951,29-Apr-17,32A,1040/29,MUC,1245/29,LHR
XX662,29-Apr-17,767,1045/29,LHR,1520/29,LCA
XX434,29-Apr-17,32A,1045/29,LHR,1205/29,AMS
XX679,29-Apr-17,32A,1050/29,IST,1505/29,LHR
XX193,29-Apr-17,74V,1055/29,LHR,2045/29,DFW
XX549,29-Apr-17,32A,1055/29,FCO,1350/29,LHR
XX125,29-Apr-17,77X,1055/29,LHR,1730/29,BAH
XX358,29-Apr-17,32A,1055/29,LHR,1235/29,LYS
XX191,29-Apr-17,789,1100/29,LHR,2120/29,AUS
XX2695,29-Apr-17,32E,1100/29,FAO,1350/29,LGW
XX2645,29-Apr-17,32U,1100/29,MLA,1420/29,LGW
XX1391,29-Apr-17,32A,1100/29,MAN,1210/29,LHR
XX2591,29-Apr-17,32M,1100/29,BRI,1400/29,LGW
XX1482,29-Apr-17,319,1100/29,LHR,1230/29,GLA
XX562,29-Apr-17,319,1100/29,LHR,1300/29,LIN
XX1469,29-Apr-17,319,1105/29,INV,1240/29,LHR
XX891,29-Apr-17,32A,1105/29,SOF,1435/29,LHR
XX2672,29-Apr-17,32M,1110/29,LGW,1550/29,LCA
XX867,29-Apr-17,32A,1110/29,BUD,1355/29,LHR
XX729,29-Apr-17,319,1110/29,GVA,1255/29,LHR
XX579,29-Apr-17,321,1110/29,VCE,1330/29,LHR
XX713,29-Apr-17,319,1110/29,ZRH,1305/29,LHR
XX746,29-Apr-17,319,1110/29,LHR,1300/29,SVG
XX1483,29-Apr-17,32A,1110/29,GLA,1240/29,LHR
XX714,29-Apr-17,319,1115/29,LHR,1305/29,ZRH
XX2623,29-Apr-17,31N,1115/29,NCE,1320/29,LGW
XX2681,29-Apr-17,31N,1120/29,DBV,1410/29,LGW
XX577,29-Apr-17,319,1120/29,LIN,1325/29,LHR
XX015,28-Apr-17,77G,1125/29,SIN,1910/29,SYD
XX2689,29-Apr-17,31N,1125/29,GOA,1325/29,LGW
XX1308,29-Apr-17,319,1125/29,LHR,1305/29,ABZ
XX883,29-Apr-17,32A,1125/29,KBP,1505/29,LHR
XX490,29-Apr-17,32A,1125/29,LHR,1420/29,GIB
XX249,29-Apr-17,77Z,1130/29,LHR,2315/29,GIG
XX485,29-Apr-17,32A,1130/29,BCN,1355/29,LHR
XX1388,29-Apr-17,32A,1130/29,LHR,1235/29,MAN
XX017,29-Apr-17,78B,1135/29,LHR,2230/29,ICN
XX073,29-Apr-17,789,1140/29,LHR,1855/29,AUH
XX952,29-Apr-17,32A,1140/29,LHR,1335/29,MUC
XX863,29-Apr-17,32A,1140/29,PRG,1350/29,LHR
XX067,29-Apr-17,74S,1140/29,LHR,1925/29,PHL
XX665,29-Apr-17,32A,1140/29,LCA,1645/29,LHR
XX815,29-Apr-17,319,1145/29,CPH,1355/29,LHR
XX560,29-Apr-17,32A,1145/29,LHR,1420/29,FCO
XX835,29-Apr-17,319,1150/29,DUB,1325/29,LHR
XX238,29-Apr-17,77Y,1150/29,BOS,1825/29,LHR
XX450,29-Apr-17,321,1150/29,LHR,1415/29,PMI
XX984,29-Apr-17,32C,1150/29,LHR,1345/29,TXL
XX178,29-Apr-17,74S,1155/29,JFK,1845/29,LHR
XX107,29-Apr-17,77Y,1155/29,LHR,1910/29,DXB
XX9139C,29-Apr-17,32A,1155/29,OLB,1425/29,LHR
XX2676,29-Apr-17,32E,1155/29,LGW,1625/29,PFO
XX334,29-Apr-17,319,1155/29,LHR,1320/29,ORY
XX347,29-Apr-17,767,1155/29,NCE,1410/29,LHR
XX969,29-Apr-17,319,1200/29,HAM,1345/29,LHR
XX939,29-Apr-17,319,1200/29,DUS,1330/29,LHR
XX2203,29-Apr-17,77D,1200/29,LGW,2230/29,CUN
XX177,29-Apr-17,74S,1200/29,LHR,1955/29,JFK
XX438,29-Apr-17,321,1200/29,LHR,1320/29,AMS
XX2761,29-Apr-17,31N,1205/29,AMS,1320/29,LGW
XX1416,29-Apr-17,319,1205/29,LHR,1330/29,BHD
XX035,29-Apr-17,78B,1205/29,LHR,2200/29,MAA
XX368,29-Apr-17,32A,1205/29,LHR,1400/29,MRS
XX315,29-Apr-17,32Z,1205/29,CDG,1325/29,LHR
XX2715,29-Apr-17,32M,1210/29,AGP,1505/29,LGW
XX093,29-Apr-17,789,1210/29,LHR,1955/29,YYZ
XX701,29-Apr-17,32A,1210/29,VIE,1440/29,LHR
XX632,29-Apr-17,767,1215/29,LHR,1555/29,ATH
XX816,29-Apr-17,319,1215/29,LHR,1415/29,CPH
XX2730,29-Apr-17,32E,1220/29,LGW,1700/29,TFS
XX575,29-Apr-17,319,1220/29,LIN,1425/29,LHR
XX836,29-Apr-17,319,1220/29,LHR,1345/29,DUB
XX940,29-Apr-17,319,1225/29,LHR,1350/29,DUS
XX780,29-Apr-17,767,1225/29,LHR,1500/29,ARN
XX2624,29-Apr-17,31N,1225/29,LGW,1430/29,NCE
XX766,29-Apr-17,319,1225/29,LHR,1440/29,OSL
XX2039,29-Apr-17,77D,1230/29,LGW,2155/29,MCO
XX1415,29-Apr-17,319,1230/29,BHD,1355/29,LHR
XX1332,29-Apr-17,32J,1230/29,LHR,1345/29,NCL
XX993,29-Apr-17,32A,1230/29,TXL,1435/29,LHR
XX2584,29-Apr-17,31G,1230/29,LGW,1440/29,VCE
XX879,29-Apr-17,32A,1230/29,LED,1605/29,LHR
XX905,29-Apr-17,319,1235/29,FRA,1425/29,LHR
XX974,29-Apr-17,319,1240/29,LHR,1420/29,HAM
XX169,29-Apr-17,77Z,1240/29,LHR,2355/29,PVG
XX396,29-Apr-17,32A,1240/29,LHR,1355/29,BRU
XX2732,29-Apr-17,32G,1240/29,LGW,1700/29,ACE
XX209,29-Apr-17,38A,1245/29,LHR,2215/29,MIA
XX1445,29-Apr-17,32A,1245/29,EDI,1415/29,LHR
XX263,29-Apr-17,77X,1245/29,LHR,1930/29,RUH
XX850,29-Apr-17,32A,1250/29,LHR,1515/29,WAW
XX2772,29-Apr-17,31N,1250/29,LGW,1355/29,JER
XX604,29-Apr-17,319,1250/29,LHR,1500/29,PSA
XX435,29-Apr-17,32A,1255/29,AMS,1420/29,LHR
XX081,29-Apr-17,74V,1255/29,LHR,1925/29,ACC
XX2781,29-Apr-17,32E,1255/29,FNC,1635/29,LGW
XX2956,29-Apr-17,32E,1255/29,LGW,1425/29,GLA
XX1342,29-Apr-17,319,1300/29,LHR,1405/29,LBA
XX732,29-Apr-17,319,1300/29,LHR,1445/29,GVA
XX1394,29-Apr-17,32A,1300/29,LHR,1405/29,MAN
XX475,29-Apr-17,32A,1300/29,BCN,1525/29,LHR
